name,AngelList_website,tagline
Breezedocs,https://angel.co/company/breezedocs,Robotic Mortgage Automation
Quandora,https://angel.co/company/quandora,Q&A software for teams and communities. Think Quora for the Enterprise
Wishberg,https://angel.co/company/wishberg-1,The place to fulfill every wish you have.
ElderSense,https://angel.co/company/eldersense,Hotels.com for smaller assisted living homes
Gestoos,https://angel.co/company/gestoos,Computer vision platform that enables natural gesture control of digital devices
Solidoodle,https://angel.co/company/solidoodle,Affordable 3D printers for consumers
Sha-Sha Entertainment,https://angel.co/company/sha-sha-entertainment,Netflix of the Middle East
CrossWorld Warranty,https://angel.co/company/crossworld-warranty,Outsourced automated warranty management system for manufacturers of consumer goods
Ja Entendi,https://angel.co/company/ja-entendi,"Accelerating professional learning, 500 Startups Batch 8"
Voz.io,https://angel.co/company/voz-io,Phone Support - Simplified
CustEx Determinant Platform,https://angel.co/company/custex,Customer / Voter Crowds Improve Products & Services
Neuroware.io,https://angel.co/company/neuroware-io,Enabling Innovation In Decentralization 
AdHusky,https://angel.co/company/adhusky,Cloud-based smart ad agency for SMB
GitBook,https://angel.co/company/gitbook,Document Everything !
CUE,https://angel.co/company/cue-designs,Aggregator of Technology
DreamFace Interactive,https://angel.co/company/dreamface-interactive,DreamFace Cloud App Platform (PaaS)
NeuVerus Health,https://angel.co/company/neuverus-health,Entertain - Engage - Sustain
Wallflowerme,https://angel.co/company/wallflowerme,Enabling event based sponsor-driven private chats & social transactions
Fan Clipper,https://angel.co/company/fan-clipper,The coupon of the future that will bridge the gap from off-line to on-line marketing 
Indiewalls,https://angel.co/company/indiewalls,Crowdsourcing for commercial art buying
Quant the News,https://angel.co/company/quant-the-news,
LookUP,https://angel.co/company/lookup,Helping consumers make the right decisions
KarmaHire,https://angel.co/company/karmahire,Recruitment advertising optimization. 
One Spear Entertainment,https://angel.co/company/one-spear-entertainment,Mobile games publisher
Golfii,https://angel.co/company/golfii,Data centric mobile solution for the golf community
Spark Software,https://angel.co/company/spark-crm,"Software for selling, marketing and managing new development real estate"
Digitzs,https://angel.co/company/digitzs,"We make payments painless for apps, marketplaces and platforms."
Edfa3ly,https://angel.co/company/edfa3ly,Bridge for Middle Eastern & African Consumers to shop the world
Playroll (玩味),https://angel.co/company/playroll-1,Discover and book amazing local activities
Benjamin's Desk,https://angel.co/company/benjamin-s-desk,Business Incubation Engine and Shared Workspace Network
Cellmefree,https://angel.co/company/cellmefree,Marketplace for pre-owned smartphones
HiveUAV,https://angel.co/company/hiveuav,"Remote, autonomous drone operation"
Clanbeat,https://angel.co/company/clanbeat,Become a better manager with 1-on-1s
LootMarket.com,https://angel.co/company/lootmarket-com,Buy & sell virtual game items for real money.
Explore & Share,https://angel.co/company/explore-share-1,Online marketplace for mountain guided tours
ContentStore.me acquired by bizHive.com,https://angel.co/company/contentstore-me-acquired-by-bizhive-com,Content Store™
BidWilly,https://angel.co/company/bidwilly,A marketplace where people and businesses compete for the things you need done
RedBlueYou,https://angel.co/company/redblueyou,A new take on public records
FUTURELEAP MEDIA,https://angel.co/company/futureleap-media,A social media distribution studio bringing original content to the right online audience
Appsecute,https://angel.co/company/appsecute,Collaborative Application Management.
MyCoop,https://angel.co/company/mycoop,Modern Messaging For Residential Buildings Designed For The Way We Live
Public Verification,https://angel.co/company/public-verification,Personal identification in 1 minute
G&R,https://angel.co/company/green-red,Ad Tech & Big Data for Frontier Markets
Clowder,https://angel.co/company/pinxter,#1 Mobile App Solution for Associations and their Members
Roadmunk,https://angel.co/company/roadmunk,Collaborative and secure roadmapping software
Foray Collective,https://angel.co/company/foraycollective,The first e-commerce marketplace with a shop by influencer approach
Fogger,https://angel.co/company/fogger,Fog as a Service Empowers Industrial IoT
vennd.io,https://angel.co/company/vennd-io,Easy digital currencies
Kwirk Software,https://angel.co/company/kwirk-software,Compliment your world 
QuantumTouch,https://angel.co/company/quantumtouch,Discover. Learn. Connect. Engage.
Joto,https://angel.co/company/joto,Pandora for life
DigiServed,https://angel.co/company/digiserved,"The ""Amazon"" for creative services introducing the  ""Service-as-a-Product""  model"
Vyrill,https://angel.co/company/vyrill,An AI powered video-analytics & marketing dashboard to drive product adoption.
FYBS,https://angel.co/company/interestme,We are changing how people discover and collect the ideas that define their passions.
"Arovia, Inc.",https://angel.co/company/arovia-inc,Foldable Displays
Mineful,https://angel.co/company/mineful,Stripe for Cryptocurrency Mining
Dasdak,https://angel.co/company/dasdak,Social Commerce Platform
StarsVu,https://angel.co/company/starsvu,Collaborative Video Production Web Application
Citizinvestor,https://angel.co/company/citizinvestor,A crowdfunding and civic engagement platform for local government projects
Preceptiv,https://angel.co/company/preceptiv,Profiling and Targeting Technology Company
Startup Hive,https://angel.co/company/startup-hive,Startup Incubator and Accelerator
Active Location,https://angel.co/company/active-location,Mobile Marketing Platform - SaaS
Powwow,https://angel.co/company/powwow-1,"The easiest way to create plans, collaborate and make it happen."
Cad Crowd,https://angel.co/company/cad-crowd,"Hire world-class CAD designers, 3D modelers and engineers on demand"
Via Analytics,https://angel.co/company/via-analytics,improving public transit through smarter IT
The Social Coin,https://angel.co/company/the-social-coin-1,Meaningful Civic Engagement
BeckerSmith Medical,https://angel.co/company/beckersmith-medical,
FLIX ( From Yogurt Labs ),https://angel.co/company/yogurt-labs,FLIX is easiest way for businesses to create professional quality videos.
Vrai Mobile,https://angel.co/company/vrai-mobile,Mobile data security with Voice Biometric authentication
LocalRaces.com,https://angel.co/company/localraces-com,Online Registration Engine for Running and Cycling Events
The QuickZip Sheet Company,https://angel.co/company/the-quickzip-sheet-company,The fitted sheet made easy
Hygenia,https://angel.co/company/hygenia,UV C Antiseptic light hand sanitizer w/ Video Screen and digital coupon delivery
Magnet Technologies,https://angel.co/company/magnet-technologies,Location-Based Conversational Commerce
Stargazer,https://angel.co/company/stargazer,Influencer marketing at scale
Code Chrysalis,https://angel.co/company/code-chrysalis,Advanced software engineering immersive based in Tokyo
Obsorb,https://angel.co/company/obsorb,Modular Project Management Software
Solitical,https://angel.co/company/solitical,Social Political Network
JumperCut,https://angel.co/company/jumpercut,JumperCut is Personalized Patient Enagagement
MDCapsule,https://angel.co/company/mdcapsule,Create Your Online Health and Wellness Community
Konnect Solutions,https://angel.co/company/konnect-solutions,Measurable customer experience
Siembra,https://angel.co/company/siembra,Academic Counseling Applications for the Latino Market
Kate's Goodness,https://angel.co/company/kate-s-goodness-1,User-generated location content 2.0
Knoitall,https://angel.co/company/knoitall,We help anyone share or sell what they know and learn from others.
Stellar Air,https://angel.co/company/stellar-air,Your Private Airline
FlyPeeps,https://angel.co/company/flypeeps,Intensely Personal Social Shoppping 
EZ-Nite,https://angel.co/company/ez-nite-inc,Turning everyone into a regular
Ezra's,https://angel.co/company/ezra-s-1,Curated marketplace for craft spirits
Sonify Biosciences,https://angel.co/company/sonify-biosciences,Targeted skin cancer treatment using ultrasound
Dryve,https://angel.co/company/dryve,The Ultimate Dealership Experience
Lemma,https://angel.co/company/lemma,Online learning and publishing
Rewind - Cloud Backups,https://angel.co/company/rewindio,Apple Time Machine for SaaS Applications
SKWRL,https://angel.co/company/smart-plush,Smart toys designed to get kids moving!
OBALearn,https://angel.co/company/obalearn,Empowering professionals with financial knowledge.
asembl,https://angel.co/company/assemble-3,Find people. Do something.
FLYT,https://angel.co/company/flyt-aviation,The first online booking platform for helicopter travel
Strip and Go Bare,https://angel.co/company/strip-and-go-bare-1,100% All-Natural Sparkling Cocktails
Linnovision,https://angel.co/company/linnovision,position intelligent sensor 
Trampolinn,https://angel.co/company/trampolinn,Innovative Home Exchange Community
Maverick Wine Group,https://angel.co/company/maverick-wine-group-1,Innovator and producer of nationally ranked California wine brands
Squid Facil,https://angel.co/company/squid-facil-2,Powerful Drop Shipping Solution
ZOOM TV,https://angel.co/company/zoom-tv-1,The new way of watching TV
Enrou,https://angel.co/company/enrou,Products that empower consumers to reduce global poverty with every purchase.
PraxaMed,https://angel.co/company/praxamed,Decisions Made Clear.
NiN Healthcare,https://angel.co/company/nin-healthcare,Marketplace connects Medical Products & Services to users.
Shezlong,https://angel.co/company/shezlong,Online Psychotherapy Platform
MyDiaspora,https://angel.co/company/mydiaspora,Muslims dating app and geosocial network for migrants
TestNest,https://angel.co/company/testnest,Increase your App Store page conversions
Hotspot,https://angel.co/company/hotspot-events-with-friends,Social ticketing app for millennials
Beagle,https://angel.co/company/beagle-2,Beagle is the safety net for decision-making based on text.
Stashbox,https://angel.co/company/stashbox-1,Discovery commerce for cannabis accessories
Umbo,https://angel.co/company/umbo,Umbo emulates Augmented Reality in your home with automated displays and gesture control.
Brilletark,https://angel.co/company/brilletark,IoT solution pioneer
OccasionGenius,https://angel.co/company/occasiongenius,Hidden Gem Event Marketplace
Gathrly,https://angel.co/company/gathrly_team,Decision Making Engine for the Events Industry Ecosystem
StoreMe,https://angel.co/company/getstoreme,
RollSale,https://angel.co/company/rollsale,LendingTree for your Used Car
YellowBrck,https://angel.co/company/yellowbrck,LBS / Check-In App for Moms 
